INPUT:original	INPUT:annotation	OUTPUT:result	OUTPUT:entity1	OUTPUT:entity2	OUTPUT:entity3	OUTPUT:entity4	OUTPUT:entity5	OUTPUT:entity6	OUTPUT:entity7	OUTPUT:entity8	OUTPUT:attribute1	OUTPUT:attribute2	OUTPUT:attribute3	OUTPUT:attribute4	OUTPUT:attribute5	OUTPUT:attribute6	OUTPUT:attribute7	OUTPUT:attribute8	GOLDEN:result	GOLDEN:entity1	GOLDEN:entity2	GOLDEN:entity3	GOLDEN:entity4	GOLDEN:entity5	GOLDEN:entity6	GOLDEN:entity7	GOLDEN:entity8	GOLDEN:attribute1	GOLDEN:attribute2	GOLDEN:attribute3	GOLDEN:attribute4	GOLDEN:attribute5	GOLDEN:attribute6	GOLDEN:attribute7	GOLDEN:attribute8	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/68_heap.jpg	"{""shape"":""rectangle""\,""left"":0.46255032266662627\,""top"":0.32071868983257884\,""width"":0.04966125787216341\,""height"":0.029901145931016226\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4571450156873431\,""top"":0.26756109706632786\,""width"":0.05585483878592534\,""height"":0.028793696081719278\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4652529761562678\,""top"":0.3007845925452347\,""width"":0.04425595089288026\,""height"":0.016611747739453453\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.4599602797390531\,""top"":0.35172728561289196\,""width"":0.052251300799736555\,""height"":0.07087679035500133\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.43923993631846786\,""top"":0.44253817325523737\,""width"":0.1233085654648956\,""height"":0.08195128884797032\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.7815760450063971\,""top"":0.28306539495648436\,""width"":0.1521368693544054\,""height"":0.1528280792029717\,""label"":""6""}"	breast	crown	beak	belly	branches	branches 			brown	blue	yellow	white	brown	brown																						https://toloka.yandex.ru/task/24685843/000178ad13--60b9846b7c5cbc7141e89c06	000178ad13--60b9846b7c5cbc7141e89c06	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T01:39:55.773	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/10.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/10_heap.jpg	"{""shape"":""rectangle""\,""left"":0.2382046579560023\,""top"":0.26396552093321396\,""width"":0.027212265611615577\,""height"":0.032113740200291285\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.1959954104073184\,""top"":0.29685980343004004\,""width"":0.019653302941722378\,""height"":0.01486747231494967\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.30711216165474886\,""top"":0.4827032073669107\,""width"":0.06954245656301772\,""height"":0.030664161649583688\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.25344352669850695\,""top"":0.3711971650047883\,""width"":0.03325943574753021\,""height"":0.026947293570846298\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5199442043289301\,""top"":0.31451492680404275\,""width"":0.025983934177758017\,""height"":0.037749441424676844\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.4585276326360476\,""top"":0.32322633636358356\,""width"":0.03307046168078287\,""height"":0.045008949390960895\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.2589237746341795\,""top"":0.239016043954689\,""width"":0.03188937376361212\,""height"":0.018874720712338422\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.2872698846462791\,""top"":0.2375641423614322\,""width"":0.0023621758343416732\,""height"":0.023230425492108797\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.2069559062786636\,""top"":0.22740083120863458\,""width"":0.04606242876966185\,""height"":0.06533557169655613\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.1628127453744043\,""top"":0.29672913228664705\,""width"":0.025836298188111673\,""height"":0.043103328549811304\,""label"":""8""}"	eye	water	brown	phink					nose	white	black	mouth																								https://toloka.yandex.ru/task/24685843/000178ad13--60b9848df0deff310a8a958f	000178ad13--60b9848df0deff310a8a958f	f973bcca2a5754bfc980e34b7f7fd3a6	APPROVED	2021-06-04T01:40:29.859	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/47_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5116628748643582\,""top"":0.418795830456085\,""width"":0.1660603893328072\,""height"":0.1873006477919174\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4074471408371971\,""top"":0.2609582059123343\,""width"":0.1470148034428332\,""height"":0.1094340863503338\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.7051146686231956\,""top"":0.4272138370984183\,""width"":0.09244598993785136\,""height"":0.2693762125546678\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5561739070566571\,""top"":0.6166189865509191\,""width"":0.13010917102364283\,""height"":0.13047910295616727\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.711962519729703\,""top"":0.7281575745618362\,""width"":0.09094802250830292\,""height"":0.09049357140508374\,""label"":""5""}"	beak	forehead	wing	breast	water				yellow	brown	brown	brown	blue,wavy																							https://toloka.yandex.ru/task/24685843/000178ad13--60b985fb4dc48f273e181c79	000178ad13--60b985fb4dc48f273e181c79	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T01:46:35.137	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/69.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/69_heap.jpg	"{""shape"":""rectangle""\,""left"":0.703616701193647\,""top"":0.27148071421525105\,""width"":0.05799273905823554\,""height"":0.046299036532833515\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.6520438225477624\,""top"":0.2693762125546677\,""width"":0.0481489530926309\,""height"":0.061030548156916886\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5767174603761797\,""top"":0.332511262372168\,""width"":0.09758187826773224\,""height"":0.10101607970800036\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.431200624362895\,""top"":0.4356318437407517\,""width"":0.18510597522278122\,""height"":0.13047910295616716\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4671518426720595\,""top"":0.3577652822991681\,""width"":0.10293176194469106\,""height"":0.07155305645983356\,""label"":""5""}"	beak	lore	breast	belly	wing				grey	grey	brown	brown	grey																							https://toloka.yandex.ru/task/24685843/000178ad13--60b9874be5851e2a55a9b77e	000178ad13--60b9874be5851e2a55a9b77e	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T01:52:11.277	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13_heap.jpg	"{""shape"":""rectangle""\,""left"":0.487695395991582\,""top"":0.29042122916050117\,""width"":0.06847851106507513\,""height"":0.03788102989050013\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4622299496892572\,""top"":0.33461576403275134\,""width"":0.0562807762816086\,""height"":0.029463023248166742\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4363365126927756\,""top"":0.37249679392325147\,""width"":0.09415795271447835\,""height"":0.07576205978100031\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.5478280885206012\,""top"":0.345138272335668\,""width"":0.039161148515339805\,""height"":0.07365755812041697\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5872032323830193\,""top"":0.3746012955838348\,""width"":0.06484059016474308\,""height"":0.159942126204334\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.5698696092696721\,""top"":0.5408569267699188\,""width"":0.11149157582782554\,""height"":0.10312058136858371\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.2944575975798231\,""top"":0.06313504981750025\,""width"":0.1281832128999375\,""height"":0.21886817270066755\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.5598118279569892\,""top"":0.6608135214231692\,""width"":0.12475928734668373\,""height"":0.0631350498175004\,""label"":""8""}"	crown	forehead	beak	nape	tail	wing	branches	water	black	black	blue	white	black	brown	brown	blue																				https://toloka.yandex.ru/task/24685843/000178ad13--60b988a95bc69d78460b2c7a	000178ad13--60b988a95bc69d78460b2c7a	ce5fa0d6ce7e706800f6ccb574c342fc	APPROVED	2021-06-04T01:58:01.860	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/26_heap.jpg	"{""shape"":""rectangle""\,""left"":0.3297347693362489\,""top"":0.09230667971054798\,""width"":0.36313489340991834\,""height"":0.5916019274264923\,""label"":""1""}"	Wing								Black																											https://toloka.yandex.ru/task/24685843/000178ad13--60b98b0bdf8878157e4f6968	000178ad13--60b98b0bdf8878157e4f6968	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:08:11.081	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/41_heap.jpg	"{""shape"":""rectangle""\,""left"":0.41677012187828844\,""top"":0.2999967180624017\,""width"":0.11397486456407957\,""height"":0.04615334185596748\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.503805474420328\,""top"":0.4132821935270491\,""width"":0.10032226024375968\,""height"":0.05874061690759497\,""label"":""2""}"	Crown	Wing							White	Black																										https://toloka.yandex.ru/task/24685843/000178ad13--60b98b3fc317463775b3fb0b	000178ad13--60b98b3fc317463775b3fb0b	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:09:03.902	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/32_heap.jpg	"{""shape"":""rectangle""\,""left"":0.6130263089828873\,""top"":0.16992820919558418\,""width"":0.13957349766467952\,""height"":0.060838496082866234\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5584158917016077\,""top"":0.3902055225990654\,""width"":0.11226828902403962\,""height"":0.125872750516275\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.31266901393584895\,""top"":0.3032933927689751\,""width"":0.07472362714315994\,""height"":0.14475366309371623\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.8485337335084061\,""top"":0.23915822197953543\,""width"":0.04741841850251993\,""height"":0.13006850886681745\,""label"":""4""}"	Throat	Feet	Tail	Wing					White	White	Orange	Grey																								https://toloka.yandex.ru/task/24685843/000178ad13--60b98baef220db21bceda9a3	000178ad13--60b98baef220db21bceda9a3	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:10:54.120	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/14_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5060598432562619\,""top"":0.2978989179438871\,""width"":0.06587811487648831\,""height"":0.029332577659178016\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.5392582633515001\,""top"":0.3291444897982289\,""width"":0.017697179684243225\,""height"":0.017216947756474088\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.4661179940791784\,""top"":0.3495497612133093\,""width"":0.05919520480329099\,""height"":0.07205611468450257\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.45989329031132126\,""top"":0.42415653482469695\,""width"":0.07832752241220259\,""height"":0.08162108566032145\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.5499353593977551\,""top"":0.39075884450079584\,""width"":0.2286263821100134\,""height"":0.11823366900665061\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.7666742863955412\,""top"":0.3356274145707284\,""width"":0.06747931795819173\,""height"":0.06509494136321214\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.31110557941573547\,""top"":0.37885799037925605\,""width"":0.09948539248172683\,""height"":0.10029934842699012\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.5866784024719119\,""top"":0.5130332776789382\,""width"":0.21998096021021185\,""height"":0.05380296173898147\,""label"":""8""}"	crown	eye	beak	breast	wing	tail	water	water	black	black	blue	brown	brown	black	blue	blue																				https://toloka.yandex.ru/task/24685843/000178ad13--60b98bdf90429542be0dbd4b	000178ad13--60b98bdf90429542be0dbd4b	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-04T02:11:43.976	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/72.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/72_heap.jpg	"{""shape"":""rectangle""\,""left"":0.49527259672012797\,""top"":0.21398367187628042\,""width"":0.2197825480465591\,""height"":0.13006850886681742\,""label"":""1""}"	Crown								Grey																											https://toloka.yandex.ru/task/24685843/000178ad13--60b98c5d5bc69d78460b47cc	000178ad13--60b98c5d5bc69d78460b47cc	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:13:49.789	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/7.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/7_heap.jpg	"{""shape"":""rectangle""\,""left"":0.1829692728928097\,""top"":0.1489494174428717\,""width"":0.17541158400551934\,""height"":0.10489395876356244\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.47820684131972807\,""top"":0.41538007270232036\,""width"":0.12762746888439963\,""height"":0.06503425443340877\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.2034481793732896\,""top"":0.29580095971185916\,""width"":0.1361603465845995\,""height"":0.0356639459796112\,""label"":""3""}"	Crown	Wing	Chin						White	 Brown 	White																									https://toloka.yandex.ru/task/24685843/000178ad13--60b98c8119d71055fec37b39	000178ad13--60b98c8119d71055fec37b39	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:14:25.331	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/6.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/6_heap.jpg	"{""shape"":""rectangle""\,""left"":0.35874655351692875\,""top"":0.3964991601248791\,""width"":0.11056171348399962\,""height"":0.1048939587635625\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.3263216182561689\,""top"":0.5097846355895266\,""width"":0.09349595808359978\,""height"":0.04825122103123869\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.490152870100008\,""top"":0.622171027410205\,""width"":0.19930364156607921\,""height"":0.0356639459796112\,""label"":""3""}"	Crown	Beak	Wing						Black	Yellow	Black																									https://toloka.yandex.ru/task/24685843/000178ad13--60b98ce278248827a6cdf18c	000178ad13--60b98ce278248827a6cdf18c	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:16:02.609	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/36_heap.jpg	"{""shape"":""rectangle""\,""left"":0.343039342584579\,""top"":0.21564488910492455\,""width"":0.022376033663826345\,""height"":0.025683718360995228\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.40607887727063235\,""top"":0.21830182548709645\,""width"":0.01133905760543924\,""height"":0.019467862446898326\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.32574849878497575\,""top"":0.3494880593568352\,""width"":0.12207906171824845\,""height"":0.11402685306821175\,""label"":""3""},{""shape"":""rectangle""\,""left"":0.2700269360492947\,""top"":0.7872279823366559\,""width"":0.12123434313633158\,""height"":0.16404276181586863\,""label"":""4""},{""shape"":""rectangle""\,""left"":0.4130764171671011\,""top"":0.6933022187157013\,""width"":0.11225788443584628\,""height"":0.16352880441467688\,""label"":""5""},{""shape"":""rectangle""\,""left"":0.24090360222324858\,""top"":0.7897257316181439\,""width"":0.02852506516802833\,""height"":0.08325830938292855\,""label"":""6""},{""shape"":""rectangle""\,""left"":0.6849168568983081\,""top"":0.24034243854599444\,""width"":0.24205092055948818\,""height"":0.12523198302195424\,""label"":""7""},{""shape"":""rectangle""\,""left"":0.3588998458048338\,""top"":0.2982971690563589\,""width"":0.047368717475065825\,""height"":0.03485875876157096\,""label"":""8""}"	eye	eye	breast	tail	tail	foot	wing	chin	brown,black	brown,black	brown,black	brown	brown	yellow,black	brown,black	brown																				https://toloka.yandex.ru/task/24685843/000178ad13--60b98d0d56e0ec582aa41d3d	000178ad13--60b98d0d56e0ec582aa41d3d	ce58f3ca97ad6ebb5e7054c8fda87829	APPROVED	2021-06-04T02:16:45.311	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/13_heap.jpg	"{""shape"":""rectangle""\,""left"":0.4662608125394481\,""top"":0.27272428878387545\,""width"":0.12592089334435969\,""height"":0.06713213360867992\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.4611410859193282\,""top"":0.3755203683721666\,""width"":0.08496308038339989\,""height"":0.07971940866030741\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.6027868557426473\,""top"":0.37761824754743784\,""width"":0.038885540802320095\,""height"":0.13636214639263128\,""label"":""3""}"	Crown	Beak	Tail						Black	Blue	Black																									https://toloka.yandex.ru/task/24685843/000178ad13--60b98d392cf798441ded3918	000178ad13--60b98d392cf798441ded3918	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:17:29.325	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/66.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/66_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5464698629213277\,""top"":0.22237518857736543\,""width"":0.10544198686387973\,""height"":0.19090700494968366\,""label"":""1""}"	Beak								Brown																											https://toloka.yandex.ru/task/24685843/000178ad13--60b98d931909760f1d5e5abf	000178ad13--60b98d931909760f1d5e5abf	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:18:59.078	+	
																																												
https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17.jpg	https://raw.githubusercontent.com/sc16s2w/CS4145_Crowd_Computing/main/17_heap.jpg	"{""shape"":""rectangle""\,""left"":0.5413501363012078\,""top"":0.15734093414395672\,""width"":0.14128007320471947\,""height"":0.2916052053627036\,""label"":""1""},{""shape"":""rectangle""\,""left"":0.485033143479888\,""top"":0.44894613950666035\,""width"":0.09520253362363984\,""height"":0.06713213360868003\,""label"":""2""},{""shape"":""rectangle""\,""left"":0.5089252010404479\,""top"":0.5580358566207653\,""width"":0.08496308038339984\,""height"":0.03776182515488247\,""label"":""1""}"	Wing	Beak							Black	Black																										https://toloka.yandex.ru/task/24685843/000178ad13--60b98dbe0b590b3e2f74171f	000178ad13--60b98dbe0b590b3e2f74171f	fe3fbdebd9f799996e2ca1135b1739c6	APPROVED	2021-06-04T02:19:42.315	+	
